volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,alcohol,wine_type_encoded,quality_binary
-0.5009484282480067,0.07147137696078544,-0.8404997964116526,-0.3082363168388719,1.0026150542330288,-0.5852991638161649,-0.03345756050346698,1.0,0
-0.6210167766877613,0.5438638350271537,-0.15481125860330752,-1.0214956647518534,-0.33386939496888884,-0.8551702224916834,0.47283568636840717,1.0,0
-0.8611534735672702,0.5438638350271537,-0.7425442910104605,-1.2116981575286485,0.4643088177489231,-1.0575735164983318,0.9791289332402814,1.0,0
-0.2608117313684978,1.1512255668267697,0.5553661555553357,-0.6886413023924621,-0.5380545191525151,-0.24796034047177598,0.8103645176163238,1.0,0
-0.20077755714862044,0.34140992442728146,0.8492326717589124,-1.0690462879460523,1.0583019062831087,-0.382895869809554,0.9791289332402814,1.0,1
0.5196325334899067,0.5438638350271537,-0.5466332802080761,1.3560354949580853,-1.7446029802375795,0.2850350004123667,1.4010399723001767,0.0,0
-0.9812218220070249,0.34140992442728146,-0.9384553018128448,-0.2131350704504743,-0.07399741873518263,-1.506234151546349,1.8229510113600722,0.0,0
0.33953001083027506,1.218710203693394,-0.7180554146601624,2.1643960892594643,-1.1691721757200872,1.1115151176061024,-0.11783976831544575,0.0,0
-0.6210167766877613,-0.19846717050571092,-0.9384553018128448,-0.7361919255866609,0.16731227348183025,-1.3274445751738129,0.8103645176163238,1.0,0
-0.5009484282480067,-0.535890354838831,-0.6200999092589703,-0.35578694003307076,0.35293511364876323,-0.740475022554589,0.6416001019923663,1.0,0
-0.9211876477871476,-0.19846717050571092,-0.15481125860330752,-0.40333756322726955,0.24156140954860345,0.6898415884256258,-1.0460440542472154,1.0,0
1.8103672792172678,0.27392528756065737,-0.7670331673607585,-0.02293257767367939,-1.7446029802375795,1.23633048224352,-0.45536859956336234,0.0,0
-0.9211876477871476,0.20644065069403325,1.290032446064277,-0.49843880961566717,-0.12968427078526254,0.602133494356072,-0.7085152229993001,1.0,0
1.4201451467880652,-0.13098253363908682,-0.6200999092589703,0.9756305094044947,-1.0763607556366208,0.7640561295613906,-0.2866041839394048,0.0,0
1.6602818436675746,2.3659490304260027,0.06558862854937496,1.5462379877348797,-1.7446029802375795,1.4387337762501682,2.4136264660439264,0.0,1
1.6602818436675746,-0.9407981760385752,-0.8404997964116526,0.4050230310741096,-1.1691721757200872,0.1905801298759183,-1.0460440542472154,0.0,0
0.1594274881706431,2.5684029410258744,1.767565534895089,-0.6886413023924621,0.835554498082789,1.2700643645779552,-1.0460440542472154,1.0,0
-0.8611534735672702,1.1512255668267697,-0.3507222694056918,0.16726991510311587,-0.09255970275187593,-0.5852991638161649,0.8103645176163238,1.0,0
-0.2608117313684978,0.8812870193602738,0.7512771663577201,-0.7361919255866609,1.6151704267839075,0.35924954154813143,-0.8772796386232578,1.0,0
-0.560982602467884,-0.805828902305327,-0.8649886727619507,-1.2116981575286485,-0.22249569086872903,-0.990105751829424,0.21968906293247084,1.0,0
-0.4409142540281294,0.9487716562268979,1.6696100294938967,-0.7837425487808597,1.7265441308840674,0.865257776564696,-0.8772796386232578,1.0,0
-0.560982602467884,0.13895601382740955,-0.473166651157182,0.024618045520519424,0.5199956697990029,-0.38964264627641104,-0.11783976831544575,1.0,0
-1.1012901704467792,0.9487716562268979,-0.7670331673607585,-0.35578694003307076,0.31581054561537664,0.45033102385111384,-0.792897430811279,1.0,0
-0.32084590558837506,-0.19846717050571092,-0.7670331673607585,-0.8312931719750586,-0.20393340685203573,-2.140431139433797,2.6667730894798627,1.0,1
-0.9211876477871476,0.003986740094161353,0.5186328410298886,-1.2116981575286485,1.392423018583588,-0.34916198747508137,0.47283568636840717,1.0,1
-0.08070920870886582,0.13895601382740955,0.6288327846062298,-0.8312931719750586,0.20443684151521685,-1.1149211164668416,1.5698043879241357,1.0,1
-0.6810509509076385,-0.33343644423895874,1.1920769406630851,0.07216866871471823,0.39005968168214983,0.2715414474785776,-0.2866041839394048,1.0,0
1.3000767983483115,-0.40092108110558283,-0.7180554146601624,1.403586118152284,-0.24105797488542233,0.44695763561764784,-0.5397508073753411,0.0,0
-0.020675034488988508,-0.26595180737233465,-0.2282778876542016,-1.2116981575286485,-0.24105797488542233,-1.6715301749850962,2.2448620504199677,1.0,1
1.6002476694476973,-0.40092108110558283,-0.7425442910104605,0.9280798862102959,-0.46380538308574193,0.5346657296872017,-0.6241330151873199,0.0,0
-0.8011192993473931,1.0162562930935215,-0.8894775491122487,-0.6886413023924621,0.18587455749852355,0.46045118855143685,-0.8772796386232578,1.0,0
-0.14074338292874314,-0.6033749917054549,1.155343626137638,-1.2116981575286485,0.11162542143175036,-0.9631186459618833,1.4010399723001767,1.0,0
-0.8311363864573318,-0.06349789677246274,-0.7915220437110565,0.30992178468571197,-0.055435134718489334,0.5953867178891774,-0.03345756050346698,1.0,0
1.720316017887452,-1.3457059972383194,0.04109975219907678,2.4021492052304576,-0.055435134718489334,1.2700643645779552,-0.9616618464352366,0.0,0
-0.560982602467884,1.218710203693394,0.6533216609565279,-0.3082363168388719,1.3181738825168148,0.3997302003494611,-1.1304262620591956,1.0,0
0.039359139730888476,-1.6831291815714395,-0.8649886727619507,0.7378773934335012,-0.09255970275187593,-0.382895869809554,-1.1304262620591956,1.0,0
-0.7410851251275158,-0.670859628572079,2.318565252776795,-0.4508881864214684,-0.055435134718489334,1.3543990704140805,-1.2991906776831532,1.0,0
0.8798375788091702,2.0960104829595063,-0.4976555275074801,0.880529263016097,-1.6146669921207264,0.7640561295613906,1.6541865957361146,0.0,1
-0.08070920870886582,-0.33343644423895874,-0.9139664254625467,-0.35578694003307076,1.1511133263665752,-0.382895869809554,-0.9616618464352366,1.0,0
-0.560982602467884,-0.26595180737233465,-0.6690776619595663,-1.2116981575286485,0.24156140954860345,-1.5973156338493313,1.9917154269840311,1.0,1
-0.14074338292874314,1.1512255668267697,-0.7915220437110565,-1.0690462879460523,-0.07399741873518263,-1.3274445751738129,1.6541865957361146,1.0,0
2.350674847196163,-1.8180984553046877,-0.7180554146601624,1.3084848717638864,-1.094923039653314,0.6965883648925203,-0.6241330151873199,0.0,0
1.6002476694476973,-1.8855830921713117,-0.8404997964116526,0.16726991510311587,-1.7446029802375795,0.241180953377571,-0.8772796386232578,0.0,0
2.050503976096777,-0.40092108110558283,-0.6200999092589703,1.3560354949580853,0.5571202378323895,1.1013949529057794,-0.9616618464352366,0.0,0
-1.1613243446666566,0.003986740094161353,-0.8894775491122487,-0.8312931719750586,-0.6865527912860615,-1.65128984558445,1.485422180112157,1.0,0
0.27949583661039773,-0.670859628572079,-0.2282778876542016,-0.7361919255866609,-0.27818254291880895,-1.4691268809784854,2.07609763479601,1.0,1
-1.1012901704467792,0.13895601382740955,0.2859885157020572,-0.9263944183634558,0.018814001348283864,-0.2985611639734287,-0.34285898914741764,1.0,1
-0.8011192993473931,0.5438638350271537,0.3349662684026533,-1.0214956647518534,0.14874998946513696,-0.8079427872234592,1.2322755566762191,1.0,1
0.1594274881706431,1.0837409299601457,-0.6935665383098644,2.069294842871067,0.5942448058657761,1.000193305902474,-1.0460440542472154,0.0,0
-0.4409142540281294,2.838341488492371,-0.8404997964116526,-0.8312931719750586,0.16731227348183025,-0.6527669284850351,0.5572178941803859,1.0,0
-0.5009484282480067,0.27392528756065737,-0.9139664254625467,-0.878843795169257,0.24156140954860345,-1.2127493752367184,0.725982309804345,1.0,0
-1.041255996226902,0.13895601382740955,-0.8404997964116526,1.8790923500942716,0.4271842497155364,-0.24796034047177598,-0.792897430811279,1.0,0
-0.8611534735672702,0.34140992442728146,1.681854467669046,-0.40333756322726955,0.31581054561537664,0.2209406239769249,0.21968906293247084,1.0,0
-0.7410851251275158,-0.13098253363908682,2.318565252776795,-0.40333756322726955,0.4271842497155364,0.8450174471640499,0.0509246473085118,1.0,0
1.6602818436675746,-0.7383442654387031,-0.7425442910104605,1.2133836253754888,-0.9464247675197677,0.8315238942302609,-1.0460440542472154,0.0,0
0.09939331395076578,0.8138023824936497,0.8247437954086144,2.4021492052304576,0.5385579538156963,0.4267173062170017,-0.2866041839394048,1.0,0
-0.9211876477871476,0.20644065069403325,-0.7915220437110565,-0.8312931719750586,-0.22249569086872903,-0.46723057564564185,0.21968906293247084,1.0,1
-0.560982602467884,-0.26595180737233465,0.5676105937304847,-1.2116981575286485,-0.6494282232526749,-0.7269814696207999,0.8103645176163238,1.0,1
1.4201451467880652,-2.0205523659045594,-0.7180554146601624,0.9280798862102959,-1.7446029802375795,0.7640561295613906,-0.8772796386232578,0.0,1
0.09939331395076578,-0.7383442654387031,0.4329217738038456,-0.7361919255866609,0.9840527702163354,-0.14675869346847056,-0.45536859956336234,1.0,0
-0.8611534735672702,1.0162562930935215,2.318565252776795,-0.0704832008678782,1.392423018583588,1.654630623190568,-1.0460440542472154,1.0,0
-0.020675034488988508,-0.26595180737233465,-0.8894775491122487,-0.878843795169257,-0.42668081505235533,-0.990105751829424,0.13530685512049057,1.0,0
-0.14074338292874314,0.6788331087604015,-0.6445887856092684,1.0231811325986935,-1.7446029802375795,-0.06579737586581123,1.0635111410522615,0.0,1
-0.6210167766877613,-0.9407981760385752,0.4329217738038456,-0.35578694003307076,0.8726790661161756,0.5953867178891774,-0.6241330151873199,1.0,0
-0.6210167766877613,-0.33343644423895874,-0.6935665383098644,-1.1165969111402512,0.9098036341495622,-1.0575735164983318,1.1478933488642404,1.0,0
-0.7410851251275158,1.1512255668267697,-0.2772556403547977,-0.5459894328098657,-0.14824655480195584,-0.5178313991472946,-0.03345756050346698,1.0,0
2.4107090214160403,-1.3457059972383194,-0.7670331673607585,2.4021492052304576,-0.9093001994863811,0.4537044120845424,-0.8772796386232578,0.0,0
-0.32084590558837506,-0.19846717050571092,-0.3997000221062879,-0.7837425487808597,0.5014333857823097,-1.6985172808526368,1.9073332191720525,1.0,1
-0.4409142540281294,3.175764672825491,1.7185877821944926,-0.6410906791982632,0.8541167820994824,1.3004248586789617,-1.552337301119091,1.0,0
-0.32084590558837506,0.4763791981605296,0.4451662119789946,-1.0690462879460523,-0.27818254291880895,-1.0913073988327668,1.9917154269840311,1.0,1
-1.4014610415461657,0.6788331087604015,-0.9384553018128448,-0.5459894328098657,0.35293511364876323,-1.3308179634072788,0.6416001019923663,1.0,1
-0.38088007980825206,-0.26595180737233465,-0.10583350590271139,-0.118033824062077,-0.38955624701896874,-0.774208904889024,1.1478933488642404,1.0,0
-1.1012901704467792,0.34140992442728146,-0.8894775491122487,-0.8312931719750586,0.22299912553191015,-1.65128984558445,1.5698043879241357,1.0,1
3.2211703733843833,-2.155521639637808,-0.5711221565583742,2.1168454660652656,-0.8536133474363012,0.7640561295613906,-0.6241330151873199,0.0,0
-0.4409142540281294,0.13895601382740955,-0.8160109200613546,-0.35578694003307076,0.7613053620160158,-0.6190330461506,-0.03345756050346698,1.0,0
-0.6210167766877613,-0.33343644423895874,1.1920769406630851,0.4050230310741096,0.7241807939826292,0.6965883648925203,-0.8772796386232578,1.0,0
0.09939331395076578,0.8812870193602738,1.3390101987648733,0.30992178468571197,1.3181738825168148,0.8686311647981619,-0.6241330151873199,1.0,0
3.4613070702638926,-0.535890354838831,-0.5711221565583742,1.5937886109290786,-0.37099396300227544,1.7760725995945572,-0.6241330151873199,0.0,0
-0.20077755714862044,-0.19846717050571092,1.3634990751151712,-0.6410906791982632,0.5942448058657761,0.6965883648925203,-0.9616618464352366,1.0,0
-0.020675034488988508,1.1512255668267697,0.7512771663577201,-0.35578694003307076,1.7265441308840674,0.494185070885872,0.13530685512049057,1.0,0
-0.2608117313684978,1.0837409299601457,0.6043439082559319,-0.02293257767367939,0.6684939419325493,0.06239137700507225,-0.6241330151873199,1.0,0
-0.9812218220070249,-0.40092108110558283,2.318565252776795,-0.118033824062077,0.6684939419325493,1.3037982469123903,-0.9616618464352366,1.0,0
-0.5309655153579453,0.34140992442728146,-0.9384553018128448,-0.6410906791982632,0.018814001348283864,-1.361178457508248,0.3040712707444496,1.0,0
-0.5009484282480067,0.4088945612939055,-0.8404997964116526,0.3574724078799108,0.13018770544844366,-0.882157328359224,-0.11783976831544575,1.0,0
-0.14074338292874314,-0.6033749917054549,-0.8404997964116526,-0.9739450415576546,0.14874998946513696,-1.9683883395281554,1.2322755566762191,1.0,0
-0.4409142540281294,-0.535890354838831,-0.6935665383098644,0.880529263016097,-1.4847310040038735,0.35924954154813143,1.9073332191720525,0.0,0
0.5196325334899067,0.5438638350271537,-0.5711221565583742,1.8315417269000727,-1.1320476076867008,1.2835579175117442,-0.45536859956336234,0.0,1
-0.020675034488988508,-0.670859628572079,-0.8649886727619507,-0.4508881864214684,1.1696756103832684,-0.5650588344155187,-0.5397508073753411,1.0,0
-0.8611534735672702,0.4088945612939055,0.7267882900074222,-0.0704832008678782,0.5942448058657761,0.05564460053817774,0.3884534785564284,1.0,1
0.039359139730888476,1.6236180248931384,2.1716319946750064,-0.26068569364467314,1.4295475866169747,1.607403187922344,-0.9616618464352366,1.0,0
-0.2608117313684978,1.758587298626386,-0.6935665383098644,0.024618045520519424,-1.7446029802375795,1.1688627175746498,-0.03345756050346698,0.0,1
-0.14074338292874314,2.028525846092882,1.3879879514654692,-0.8312931719750586,0.7427430779993225,1.1013949529057794,-1.383572885495132,1.0,0
1.54021349522782,-2.155521639637808,-0.7425442910104605,0.21482053829731468,-1.7446029802375795,1.0676610705713443,-0.11783976831544575,0.0,0
-0.08070920870886582,0.9487716562268979,-0.7425442910104605,1.3084848717638864,-1.7446029802375795,0.5886399414223203,-0.11783976831544575,0.0,0
-0.560982602467884,-0.40092108110558283,1.853276602121132,-0.2131350704504743,-0.12968427078526254,0.8011634001292542,-0.9616618464352366,1.0,0
0.45959835927002934,-0.8733135391719511,-0.6445887856092684,0.8329786398218982,-1.4290441519537935,0.07588492993882384,0.3040712707444496,0.0,0
-0.9812218220070249,0.5438638350271537,-0.7670331673607585,0.4050230310741096,-1.7260406962208863,-0.14675869346847056,0.47283568636840717,0.0,0
-0.6210167766877613,-0.26595180737233465,1.6083878386181516,-0.1655844472562755,0.9283659181662556,0.7977900118958258,-0.8772796386232578,1.0,0
-0.5009484282480067,0.8812870193602738,-0.3997000221062879,0.30992178468571197,-1.1877344597367805,0.8989916588991311,-0.792897430811279,0.0,0
2.2906406729762856,-0.670859628572079,-0.6690776619595663,0.880529263016097,-1.336232731870327,0.7303222472269555,-1.2148084698711743,0.0,0
2.080521063206715,-0.7383442654387031,-0.6935665383098644,1.2609342485696875,0.5199956697990029,0.5616528355547423,-0.5397508073753411,0.0,0
0.6997350561495386,0.003986740094161353,0.31047739205235536,-0.02293257767367939,-0.35243167898558214,0.2816616121789007,-0.3709863917513836,1.0,0
-0.32084590558837506,0.07147137696078544,0.9349437389849554,-0.878843795169257,1.2624870304667348,0.5616528355547423,0.13530685512049057,1.0,0
-0.38088007980825206,0.13895601382740955,-0.32623339305539373,-0.6410906791982632,1.5037967226837479,-1.125041281167202,0.8947467254283026,1.0,0
0.09939331395076578,0.07147137696078544,-0.8649886727619507,-1.2116981575286485,-1.0763607556366208,-1.0238396341638591,0.5572178941803859,1.0,0
-0.08070920870886582,0.4088945612939055,-0.3997000221062879,0.4525736542683084,-1.7446029802375795,0.04889782407128322,1.2322755566762191,0.0,1
-0.14074338292874314,-0.19846717050571092,-0.007878000501519128,-0.8312931719750586,0.6870562259492426,-0.9631186459618833,1.4010399723001767,1.0,0
-0.8611534735672702,0.13895601382740955,-0.7670331673607585,-0.5935400560040645,0.649931657915856,-0.3997628109767716,0.47283568636840717,1.0,0
-0.020675034488988508,-1.1432520866384472,-0.9139664254625467,-0.02293257767367939,1.2996115985001215,-0.31542810514064623,-1.1304262620591956,1.0,0
-0.2608117313684978,-0.13098253363908682,-0.8894775491122487,-0.02293257767367939,1.3552984505502015,-0.3120547169072177,-0.5397508073753411,1.0,0
-0.32084590558837506,-0.26595180737233465,1.0696325589115947,-0.26068569364467314,0.5199956697990029,0.12311236520704802,-0.20222197612742454,1.0,0
-0.38088007980825206,-0.06349789677246274,0.6043439082559319,-0.5935400560040645,-0.5937413712025951,-0.6730072578857187,0.725982309804345,1.0,1
-0.020675034488988508,-0.26595180737233465,1.4859434568666614,-0.6410906791982632,0.07450085339836376,1.2194635410763024,-1.1304262620591956,1.0,0
-0.7410851251275158,-0.06349789677246274,0.3349662684026533,-0.878843795169257,1.0583019062831087,-0.9226379871605537,1.7385688035480933,1.0,0
-1.041255996226902,2.838341488492371,-0.32623339305539373,-0.1655844472562755,0.27868597758199004,-0.5852991638161649,1.5698043879241357,1.0,0
-0.020675034488988508,-0.26595180737233465,0.6288327846062298,-0.9263944183634558,1.5594835747338278,0.10624542403983045,-0.7085152229993001,1.0,0
-0.08070920870886582,-0.6033749917054549,-0.7915220437110565,1.118282378987091,-1.261983595803554,0.5785197767219599,-1.0460440542472154,0.0,0
-0.38088007980825206,0.6113484718937774,0.01661087584877883,-0.49843880961566717,1.392423018583588,-0.4571104109453188,0.21968906293247084,1.0,0
-0.9812218220070249,0.34140992442728146,-0.8894775491122487,-0.6410906791982632,-0.31530711095219555,-1.125041281167202,1.316657764488198,1.0,0
0.8198034045892929,-1.6831291815714395,0.13905525760026904,1.6888898573174762,-1.7446029802375795,0.7775496824951421,0.5572178941803859,0.0,1
-0.6210167766877613,-0.33343644423895874,-0.7670331673607585,-0.118033824062077,1.4295475866169747,-0.5852991638161649,0.21968906293247084,1.0,0
-0.32084590558837506,0.6788331087604015,1.3879879514654692,-0.5459894328098657,1.6522949948172942,0.743815800160707,-0.8772796386232578,1.0,0
-0.6210167766877613,-0.33343644423895874,2.318565252776795,-0.6410906791982632,0.29724826159868334,0.8011634001292542,-0.03345756050346698,1.0,0
0.579666707709784,-0.40092108110558283,-0.7180554146601624,0.024618045520519424,1.2439247464500416,0.22431401221035344,-0.45536859956336234,1.0,0
-0.6810509509076385,-0.13098253363908682,-0.7915220437110565,-0.49843880961566717,-0.33386939496888884,-0.8315565048575713,0.13530685512049057,1.0,1
0.45959835927002934,-1.5481599078381914,-0.6445887856092684,0.024618045520519424,-0.9093001994863811,0.9124852118329202,-0.11783976831544575,0.0,0
-0.9211876477871476,-0.40092108110558283,0.06558862854937496,-0.6410906791982632,0.5014333857823097,0.15684624754148316,-0.8772796386232578,1.0,0
-0.560982602467884,0.4763791981605296,-0.8527442345868016,-0.6410906791982632,-0.44524309906904863,-1.158775163501637,0.725982309804345,1.0,1
-0.5009484282480067,0.003986740094161353,-0.30174451670509567,-1.0214956647518534,1.4852344386670546,-1.0778138458989779,1.6541865957361146,1.0,0
-0.6210167766877613,-0.26595180737233465,-0.7670331673607585,-1.2116981575286485,0.35293511364876323,-0.9158912106936592,0.725982309804345,1.0,0
-0.08070920870886582,0.5438638350271537,-0.5588777183832252,-0.5935400560040645,-0.5009299511191285,-1.8132124807897312,2.329244258231948,1.0,1
-0.20077755714862044,0.13895601382740955,-0.6690776619595663,-0.40333756322726955,-0.6679905072693683,-0.6190330461506,-0.2866041839394048,1.0,0
-0.6810509509076385,0.07147137696078544,0.48189952650444173,-0.0704832008678782,0.09306313741505706,-0.24796034047177598,-0.11783976831544575,1.0,0
-0.20077755714862044,-0.805828902305327,-0.6200999092589703,-1.2116981575286485,0.07450085339836376,-1.9144141277930742,2.07609763479601,1.0,1
-0.7410851251275158,-0.535890354838831,-0.8649886727619507,-0.5935400560040645,0.8541167820994824,-0.8686637754254725,0.5572178941803859,1.0,0
1.1199742756886795,-1.3457059972383194,-0.7425442910104605,2.4021492052304576,-1.7446029802375795,0.8382706706971553,-1.1304262620591956,0.0,0
1.1800084499085568,-0.40092108110558283,-0.5956110329086722,2.069294842871067,-1.52185557203726,1.0339271882369092,-1.0460440542472154,0.0,0
-0.5009484282480067,-0.4684057179722069,-0.7915220437110565,-0.7361919255866609,0.29724826159868334,-0.47735074034596486,-0.11783976831544575,1.0,0
-0.7410851251275158,-0.8733135391719511,-0.10583350590271139,2.021744219676868,0.03737628536497716,-0.2816942228062111,-0.792897430811279,1.0,0
-0.32084590558837506,0.20644065069403325,-0.7425442910104605,0.6427761470451037,-1.039236187603234,0.8315238942302609,-0.20222197612742454,0.0,0
-0.8011192993473931,-0.19846717050571092,-0.9384553018128448,-1.2116981575286485,-0.8721756314529945,-0.8045693989900307,-0.6241330151873199,1.0,0
-1.4014610415461657,0.003986740094161353,-0.08134462955241342,0.16726991510311587,0.5756825218490829,0.35924954154813143,-0.9616618464352366,1.0,1
-0.8011192993473931,0.003986740094161353,1.4002323896406184,-0.02293257767367939,0.5942448058657761,0.8989916588991311,-0.2866041839394048,1.0,0
0.399564185050152,-0.6033749917054549,-0.9384553018128448,0.5952255238509049,0.649931657915856,-0.632526599084389,-0.764770028207289,1.0,0
1.8103672792172678,-2.155521639637808,-0.7180554146601624,1.3560354949580853,-1.7446029802375795,0.6291206002236126,-0.6241330151873199,0.0,0
-0.6210167766877613,0.6788331087604015,-0.7670331673607585,1.118282378987091,-1.6889161281874996,1.0339271882369092,0.21968906293247084,0.0,1
-1.041255996226902,-0.06349789677246274,-0.8160109200613546,-0.7837425487808597,-0.18537112283534243,-1.1925090458360723,1.2322755566762191,1.0,0
-0.4409142540281294,0.07147137696078544,-0.6690776619595663,-1.2116981575286485,0.07450085339836376,-2.0021222218625905,1.6541865957361146,1.0,0
-0.08070920870886582,-0.670859628572079,-0.8649886727619507,-0.5935400560040645,1.1882378943999616,-0.5616854461820527,-0.5397508073753411,1.0,0
-0.8611534735672702,0.34140992442728146,-0.9139664254625467,-1.2116981575286485,-0.44524309906904863,-1.0845606223658724,1.0635111410522615,1.0,0
-0.560982602467884,0.13895601382740955,1.938987669347175,-0.26068569364467314,0.891241350132869,1.371266011581298,-0.8772796386232578,1.0,0
-0.2608117313684978,0.07147137696078544,0.06558862854937496,-0.1655844472562755,0.4457465337322298,-0.5043378462135055,0.47283568636840717,1.0,0
1.54021349522782,-1.6156445447048153,-0.7180554146601624,1.736440480511675,-1.2805458798202471,0.12311236520704802,-0.03345756050346698,0.0,0
-0.7410851251275158,0.13895601382740955,-0.9384553018128448,-0.6410906791982632,-1.6332292761374199,-0.9226379871605537,-0.03345756050346698,1.0,0
-0.08070920870886582,0.20644065069403325,0.3349662684026533,-0.8312931719750586,0.24156140954860345,-0.7202346931539428,1.2322755566762191,1.0,1
-0.8611534735672702,-0.13098253363908682,-0.9384553018128448,-1.2116981575286485,-1.57754242408734,-1.7626116572880786,1.2322755566762191,1.0,0
-1.041255996226902,-0.33343644423895874,-0.8649886727619507,-1.0214956647518534,0.6684939419325493,-0.6730072578857187,-0.03345756050346698,1.0,0
-0.38088007980825206,-0.535890354838831,0.8614771099340611,-1.0690462879460523,1.0954264743164952,0.4267173062170017,-0.7085152229993001,1.0,1
0.1594274881706431,1.1512255668267697,2.0491876129235163,-0.40333756322726955,1.7265441308840674,1.23633048224352,-1.7211017167430485,1.0,0
-0.9211876477871476,1.1512255668267697,-0.007878000501519128,-0.6410906791982632,0.09306313741505706,-0.34916198747508137,-0.8772796386232578,1.0,1
-0.9211876477871476,-0.535890354838831,-0.8894775491122487,-0.4508881864214684,0.27868597758199004,-0.30868132867378917,0.0509246473085118,1.0,0
-0.38088007980825206,0.27392528756065737,2.318565252776795,-0.26068569364467314,0.891241350132869,0.7640561295613906,0.0509246473085118,1.0,0
-0.8011192993473931,-0.13098253363908682,0.7267882900074222,-0.6886413023924621,0.09306313741505706,-0.11302481113403541,-0.11783976831544575,1.0,0
-0.9211876477871476,0.6788331087604015,-0.8160109200613546,-0.3082363168388719,-0.22249569086872903,-0.1804925758029057,0.47283568636840717,1.0,0
1.54021349522782,1.1512255668267697,-0.15481125860330752,2.211946712453663,-1.7446029802375795,2.1808791876077787,1.1478933488642404,0.0,0
-0.470931341138068,0.27392528756065737,-0.9139664254625467,-0.9263944183634558,-0.6123036552192883,-1.0913073988327668,0.725982309804345,1.0,1
2.3806919343061015,-2.155521639637808,-0.7425442910104605,2.211946712453663,-1.7446029802375795,0.2276874004438194,0.3884534785564284,0.0,0
1.4801793210079426,-2.0880370027711836,-0.6935665383098644,0.11971929190891704,-1.7446029802375795,0.06239137700507225,0.725982309804345,0.0,0
-1.1012901704467792,-0.670859628572079,-0.8894775491122487,-0.35578694003307076,-0.8721756314529945,-0.49421768151318246,-0.20222197612742454,1.0,0
-1.1012901704467792,-0.06349789677246274,0.09007750489967291,-0.49843880961566717,0.8169922140660958,0.005043777036525028,-0.03345756050346698,1.0,0
1.4801793210079426,-1.8180984553046877,-0.7180554146601624,1.6888898573174762,-1.5032932880205667,0.9495924824007839,-0.45536859956336234,0.0,0
-0.6210167766877613,0.13895601382740955,0.04109975219907678,0.4050230310741096,-1.6889161281874996,0.9664594235680014,0.3040712707444496,0.0,0
-0.7410851251275158,2.7033722147591224,0.45741065015414356,-0.5459894328098657,1.021177338249722,0.4267173062170017,-1.1304262620591956,1.0,0
